"고정형CCTV지번주소","위도","경도","자치구","단속지점명","현장구분"
"서초2동 1327-35","37.49446259","127.0285216","서초구","삼성화재후문 주변","불법주정차구역"
"방배3동 1024-6","37.4768356","127.0007757","서초구","삼원빌딩주변","불법주정차구역"
"방배3동 1018-1","37.47837276","127.0011837","서초구","삼익아파트주변","불법주정차구역"
"반포4동 118-15","37.5043877","127.008636","서초구","파미에 주차장 입구주변1","불법주정차구역"
"반포4동 118-15","37.50385393","127.0072688","서초구","파미에 주차장 입구주변2","불법주정차구역"
"잠원동 66-2","37.51042871","127.0104821","서초구","파스텔프라자(경원중)주변","불법주정차구역"
"내곡동 205-11","37.44741089","127.056764","서초구","포레스타7단지앞주변","불법주정차구역"
"양재1동 11-149","37.48405594","127.0372759","서초구","포스코빌딩뒷골목주변","불법주정차구역"
"서초1동 1606-6","37.48762722","127.023476","서초구","푸르니서초어린이집주변","불법주정차구역"
"서초2동 1338-1","37.49051727","127.029241","서초구","풍림아이원플러스주변","불법주정차구역"
"반포4동 88-1","37.49610287","126.998205","서초구","프랑스학교 주변","불법주정차구역"
"서초1동 1625-7","37.48782148","127.0162986","서초구","프리우스주변","불법주정차구역"
"방배3동 984-3","37.48129268","126.999248","서초구","프린스효령빌딩 주변","불법주정차구역"
"서초2동 1321-11","37.49717358","127.0251383","서초구","플래티넘타워 주변","불법주정차구역"
"양재2동 257-4","37.47464937","127.0426346","서초구","하나로카센터주변","불법주정차구역"
"잠원동 56-3","37.51511278","127.0100914","서초구","하나유치원주변","불법주정차구역"
"반포4동 54-14","37.50201311","127.0107141","서초구","하나푸르니어린이집주변","불법주정차구역"
"양재2동 217-7","37.46312313","127.0356238","서초구","하이브랜드앞 주변","불법주정차구역"
"서초2동 1341-7","37.48902814","127.029934","서초구","대명빌딩","불법주정차구역"
"서초3동 1509-1","37.48829873","127.0085975","서초구","한빛아파트 101동 주변","불법주정차구역"
"서초2동 1359-28","37.48618252","127.0293584","서초구","한전사거리 주변","불법주정차구역"
"서초2동 1338-12","37.49101676","127.0298421","서초구","현대ESA오피스텔주변","불법주정차구역"
"방배본동 774-19","37.49359889","126.9889734","서초구","이수파출소","불법주정차구역"
"반포4동 45-14","37.49975983","127.0116525","서초구","현대빌라 주변","불법주정차구역"
"서초3동 1446-11","37.48241587","127.016235","서초구","현대슈퍼빌C동주변","불법주정차구역"
"양재2동 231","37.46497856","127.0434908","서초구","현대자동차(염곡IC) 주변","불법주정차구역"
"반포4동 107-82","37.49790081","126.9969764","서초구","현대팔레스빌라 주변","불법주정차구역"
"우면동782","37.45921313","127.0231786","서초구","호반건설본사주변","불법주정차구역"
"서초2동1361-10","37.48634702","127.0326088","서초구","호텔페이토주변","불법주정차구역"
"양재2동 391","37.47238572","127.0467558","서초구","홈플러스익스프레스주변","불법주정차구역"
"서초2동 1327-3","37.49612477","127.0276959","서초구","홍우빌딩 주변","불법주정차구역"
"서초3동 1579-9","37.48820244","127.0139657","서초구","홍인빌딩 주변","불법주정차구역"
"서초3동 1501-1","37.49026591","127.006811","서초구","힐스테이트서리풀주변","불법주정차구역"
"서울 서초구 잠원동 72","37.5100204151669","127.003164204172","서초구","반원초교 후문쪽문","불법주정차구역"
"서울 서초구 방배동 883-6","37.4890343874894","126.998631122227","서초구","황금빌딩 주변(서리풀터널 인근)","불법주정차구역"
"서울 서초구 방배동 752-36","37.4974882771201","126.98397258505","서초구","방배아크로리버아파트101동 옆","불법주정차구역"
"서울 서초구 잠원동 72","37.5067111518471","127.001149109718","서초구","반포센트럴자이아파트 정문","불법주정차구역"
"서울 서초구 양재동 5-16","37.4792150251521","127.039868388568","서초구","텀블랜드어린이집앞","불법주정차구역"
"서울 서초구 우면동 769","37.4559907411309","127.01651766126","서초구","서초유치원 맞은편","불법주정차구역"
"서울 서초구 방배동 895-16","37.4881949945374","126.99593454333","서초구","효찬빌딩","불법주정차구역"
"서울 서초구 반포동 20-15","37.5054807660499","127.01081340004","서초구","산성교회 주차장 입구","불법주정차구역"
"서울 서초구 서초동 1500-1","37.4913149459032","127.0062129989","서초구","로얄셀프세차장 맞은편","불법주정차구역"
"서울 서초구 반포동 65-2","37.5009569531933","127.000961605978","서초구","쉐라톤서울팔래스호텔 앞","불법주정차구역"
"서울 서초구 방배동 1-37","37.4942637532265","126.993888516075","서초구","방배상지빌라 주변","불법주정차구역"
"서울 서초구 서초동 1582-3","37.4871854830348","127.010880476195","서초구","서초 센트럴 아이파크 주변3","불법주정차구역"
"서울 서초구 우면동 679","37.46590705943331","127.02260764941282","서초구","우면동 운동시설 주변","불법주정차구역"
"서울 서초구 서초동 1630-5","37.4899247340781","127.021082972775","서초구","창신교회 맞은편","불법주정차구역"
"서울 서초구 서초동 1744-14","37.4898220371794","127.019978075956","서초구","샹보르아파트 인근","불법주정차구역"
"서울 서초구 서초동 1596-9","37.4870684579296","127.012213357893","서초구","서초 센트럴 아이파크 주변2","불법주정차구역"
"서울 서초구 서초동 1307-26","37.4998994471301","127.025872333472","서초구","원진성형외과 뒷편","불법주정차구역"
"서울 서초구 서초동 1589-1","37.4865491159509","127.012531109728","서초구","서초 센트럴 아이파크 주변1","불법주정차구역"
"서울 서초구 양재동 12-10","37.484021366547","127.034926386869","서초구","한신휴플러스 앞","불법주정차구역"
"서울 서초구 서초동 1685-1","37.4997124451453","127.016741415456","서초구","원명초교병설유치원","불법주정차구역"
"서울 서초구 서초동 1356-1","37.4873357718332","127.030765787452","서초구","서초문화예술정보 고등학교","불법주정차구역"
"서울 서초구 잠원동 62-4","37.5134438321797","127.010149483292","서초구","신반포한신347동","불법주정차구역"
"서울 서초구 반포동 3-3","37.50546564734712","126.99533329932675","서초구","신반포중 정문 주변","불법주정차구역"
"서울 서초구 서초동 1348-9","37.4862684241627","127.025876551715","서초구","효령로 74길 34-17 주택 옆","불법주정차구역"
"서울 서초구 서초동 1684-1","37.4999223644377","127.01745084134","서초구","서초현대4차아파트 주차장 입구","불법주정차구역"
"서울 서초구 반포동 72-3","37.4984765462412","126.999514176857","서초구","반포라인아파트 101동 앞 사거리","불법주정차구역"
"서울 서초구 양재동 265-18","37.4740003087362","127.043503954416","서초구","보람카센터 사거리","불법주정차구역"
"서울 서초구 방배동 750-12","37.4981898766621","126.986413740877","서초구","학림빌딩 앞 삼거리","불법주정차구역"
"서울 서초구 방배동 931-32","37.4843017008396","126.991758848654","서초구","CU편의점","불법주정차구역"
"서울 서초구 방배동 478-1","37.4768717927774","126.986733249965","서초구","강남사랑약국","불법주정차구역"
"서울 서초구 양재동 3-15","37.482717451551","127.042354063825","서초구","웰빙마트 앞","불법주정차구역"
"서울 서초구 서초동 1337-4","37.491478002131","127.029076560755","서초구","동오빌딩앞","불법주정차구역"
"서울 서초구 방배동 941-22","37.4863784148678","126.990306248144","서초구","서창빌딩 앞 삼거리","불법주정차구역"
"서울 서초구 방배동 794-1","37.4930794403196","126.987926196097","서초구","고기마루","불법주정차구역"
"서울 서초구 방배동 898-1","37.4875261941992","126.994201615542","서초구","내방역1번출구 삼거리","불법주정차구역"
"서울 서초구 서초동 1636-8","37.49491494","127.0213253","서초구","서초한일아파트101동 뒷길 삼거리","불법주정차구역"
"서울 서초구 반포동 2-12","37.5062519997568","126.992673104135","서초구","아크로리버파크 후문","불법주정차구역"
"서울 서초구 서초동 1554-15","37.4920242789136","127.010062888266","서초구","초원복집 앞","불법주정차구역"
"서울 서초구 서초동 1455-9","37.4833675051244","127.014239122954","서초구","휴림빌딩 건너편","불법주정차구역"
"서울 서초구 반포동 18-3","37.5043989463894","127.000809203714","서초구","래미안퍼스티지 입구","불법주정차구역"
"서울 서초구 반포동 723-21","37.5075557779821","127.02224968466","서초구","서담공인중개","불법주정차구역"
"서울 서초구 서초동 1558-1","37.4905312253842","127.01100686709","서초구","서초3동 1558-1","불법주정차구역"
"서울 서초구 서초동 1690-3","37.4950277625666","127.017274990525","서초구","토담식당 앞","불법주정차구역"
"서울 서초구 신원동 612","37.4473249504426","127.056296409418","서초구","내곡동 스타벅스 앞 삼거리","불법주정차구역"
"서울 서초구 잠원동 65-33","37.5121132554304","127.006654929237","서초구","잠원동 65-33","불법주정차구역"
"서울 서초구 서초동 1343-4","37.4877540160543","127.02652909413","서초구","건너편 서초그랑자이-1","불법주정차구역"
"서울 서초구 방배동 465-5","37.4794041150978","126.984098763611","서초구","제일부동산","불법주정차구역"
"서울 서초구 방배동 769-19","37.4942222409122","126.986742507345","서초구","서초이화어린이집","불법주정차구역"
"서울 서초구 서초동 1339-2","37.4893131136386","127.029948535984","서초구","서초스페이스다운오피스텔","불법주정차구역"
"서울 서초구 방배동 813-7","37.49258698588","126.990270278414","서초구","BMW매장 건너편 T월드 앞","불법주정차구역"
"서울 서초구 서초동 1594-5","37.4864975915787","127.013617383787","서초구","라바호텔 앞","불법주정차구역"
"서울 서초구 서초동 1342-4","37.4881856104667","127.02803943379","서초구","건너편 서초그랑자이-2","불법주정차구역"
"서울 서초구 우면동 701","37.4645305807291","127.020136264192","서초구","서초네이처힐 가든 112동 앞 사거리","불법주정차구역"
"서울 서초구 잠원동 67-2","37.5082110317485","127.008969667783","서초구","잠원브라운스톤아파트 입구","불법주정차구역"
"서울 서초구 서초동 1718-5","37.4926553975306","127.009418764458","서초구","지천빌딩 앞","불법주정차구역"
"서울 서초구 신원동 177-2","37.44367183","127.0590629","서초구","청룡공영주차장 입구","불법주정차구역"
"서울 서초구 서초동 1503-7","37.4893836815898","127.007881117864","서초구","서초3동 1503-7 빠리바게트 앞 삼거리","불법주정차구역"
"서울 서초동 1556-5","37.49155766","127.0117293","서초구","장안어린이공원","불법주정차구역"
"서울 서초구 서초동 1699-16","37.4956330957501","127.013538414144","서초구","블루원빌딩 앞","불법주정차구역"
"서울 서초구 방배동 1001-36","37.48213155232","127.004513236266","서초구","부흥빌딩 앞","불법주정차구역"
"서울 서초구 잠원동 63","37.5148801177824","127.00853815156","서초구","한신진일빌라트 주차장 입구","불법주정차구역"
"서울 서초구 반포동 724-2","37.5082692262181","127.021089921349","서초구","정연빌라 앞 사거리","불법주정차구역"
"서울 서초구 서초동 1338-20","37.4901824983595","127.030641805543","서초구","맥도날드 삼거리","불법주정차구역"
"서울 서초구 서초동 1576-15","37.4906083363664","127.013734145426","서초구","가마솥영양족발","불법주정차구역"
"서울 서초구 방배동 876-21","37.4881842106369","126.994415609612","서초구","내방역 8번 출구 부근","불법주정차구역"
"서울 서초구 양재동 237-1","37.46974332","127.038806","서초구","양재시민의숲역 1번출구 삼거리","불법주정차구역"
"서울 서초구 서초동 1563-9","37.4883851630808","127.0114496818","서초구","소노칸타빌레 앞","불법주정차구역"
"서울 서초구 방배동 878-1","37.4896322483307","126.995043853974","서초구","방배롯데캐슬로제아파트 입구","불법주정차구역"
"서울 서초구 서초동 1593-7","37.4865276721133","127.012932415371","서초구","BMW 서비스","불법주정차구역"
"서울 서초구 방배동 876-1","37.4891698836883","126.993822127598","서초구","방배4동 876-1 세븐일레븐 앞","불법주정차구역"
"서울 서초구 방배동 762-2","37.4962905319701","126.984749601182","서초구","롯데캐슬헤론","불법주정차구역"
"서울 서초구 반포동 111-1","37.4981667449637","126.994535529999","서초구","장원빌라트와 이수화학 사이","불법주정차구역"
"서울 서초구 방배동 1028-2","37.4755678749787","127.00032864448","서초구","방배그랑자이","불법주정차구역"
"서울 서초구 서초동 1689-6","37.4954931842039","127.018710910342","서초구","정관장 앞","불법주정차구역"
"서울 서초구 서초동 1337","37.4923165838485","127.028649677024","서초구","래미안리더스원 아파트","불법주정차구역"
"서울 서초구 방배동 752-2","37.49856364","126.9847086","서초구","삼각지 횡단보도옆 화단","불법주정차구역"
"서울 서초구 양재동 306-5","37.4735975062026","127.044845509261","서초구","양재2동 306-5","불법주정차구역"
"서울 서초구 서초동 1340-6","37.4891947153155","127.031360322259","서초구","뱅뱅사거리","불법주정차구역"
